id,created_by,modified_by,created_date,modified_date,active_from,active_to,position_id,payment_date,payment_amount,entity,extract_date,upload_source,scenario_analysis_id,currency_code,is_active_flag
48820,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005956,2030-04-30,489092.0,AFL,2024-07-31,,,,Yes
48821,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0007591,2030-12-19,29699982.0,AFL,2024-07-31,,,,Yes
48822,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0002990,2024-09-30,22750000.0,AFL,2024-07-31,,,,Yes
48823,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0002990,2024-12-31,22750000.0,AFL,2024-07-31,,,,Yes
48824,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2026-04-05,581803.0,AFL,2024-07-31,,,,Yes
48825,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005956,2033-05-31,689458.0,AFL,2024-07-31,,,,Yes
48826,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005956,2033-06-30,678565.0,AFL,2024-07-31,,,,Yes
48827,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2025-05-05,562053.0,AFL,2024-07-31,,,,Yes
48828,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005956,2033-07-31,700703.0,AFL,2024-07-31,,,,Yes
48829,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005956,2033-08-31,690279.0,AFL,2024-07-31,,,,Yes
48830,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005956,2033-09-30,696142.0,AFL,2024-07-31,,,,Yes
48831,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2025-06-05,524473.0,AFL,2024-07-31,,,,Yes
48832,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2025-07-05,572546.0,AFL,2024-07-31,,,,Yes
48833,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2025-08-05,535421.0,AFL,2024-07-31,,,,Yes
48834,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2025-09-05,540764.0,AFL,2024-07-31,,,,Yes
48835,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2025-10-05,588468.0,AFL,2024-07-31,,,,Yes
48836,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2025-11-05,552033.0,AFL,2024-07-31,,,,Yes
48837,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2025-12-05,599483.0,AFL,2024-07-31,,,,Yes
48838,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2026-01-05,563525.0,AFL,2024-07-31,,,,Yes
48839,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2026-02-05,569148.0,AFL,2024-07-31,,,,Yes
48840,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2026-03-05,698977.0,AFL,2024-07-31,,,,Yes
48841,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005956,2033-10-31,717856.0,AFL,2024-07-31,,,,Yes
48842,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005956,2033-11-30,708151.0,AFL,2024-07-31,,,,Yes
48843,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2027-02-05,644225.0,AFL,2024-07-31,,,,Yes
48844,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2027-03-05,767465.0,AFL,2024-07-31,,,,Yes
48845,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2027-04-05,658312.0,AFL,2024-07-31,,,,Yes
48846,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2027-05-05,703360.0,AFL,2024-07-31,,,,Yes
48847,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2027-06-05,671901.0,AFL,2024-07-31,,,,Yes
48848,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2027-07-05,716642.0,AFL,2024-07-31,,,,Yes
48849,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2027-08-05,685758.0,AFL,2024-07-31,,,,Yes
48850,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2027-09-05,692602.0,AFL,2024-07-31,,,,Yes
48851,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2027-10-05,736874.0,AFL,2024-07-31,,,,Yes
48852,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2027-11-05,706867.0,AFL,2024-07-31,,,,Yes
48853,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2027-12-05,750817.0,AFL,2024-07-31,,,,Yes
48854,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2028-01-05,721414.0,AFL,2024-07-31,,,,Yes
48855,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2028-02-05,728613.0,AFL,2024-07-31,,,,Yes
48856,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2028-03-05,808260.0,AFL,2024-07-31,,,,Yes
48857,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2028-04-05,743950.0,AFL,2024-07-31,,,,Yes
48858,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2028-05-05,787063.0,AFL,2024-07-31,,,,Yes
48859,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2028-06-05,759229.0,AFL,2024-07-31,,,,Yes
48860,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2028-07-05,801996.0,AFL,2024-07-31,,,,Yes
48861,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2028-08-05,774809.0,AFL,2024-07-31,,,,Yes
48862,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2028-09-05,782541.0,AFL,2024-07-31,,,,Yes
48863,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002151,2028-10-05,824781.0,AFL,2024-07-31,,,,Yes
48864,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0007990,2034-06-15,71616.0,AFL,2024-07-31,,,,Yes
48865,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0007990,2034-07-15,72317.0,AFL,2024-07-31,,,,Yes
48866,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0007990,2034-08-15,72899.0,AFL,2024-07-31,,,,Yes
48867,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0007990,2034-09-15,74605.0,AFL,2024-07-31,,,,Yes
48868,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLR0007791,2032-11-15,452890.0,AFL,2024-07-31,,,,Yes
48869,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLR0007791,2032-12-15,472366.0,AFL,2024-07-31,,,,Yes
48870,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLR0007791,2033-01-15,461141.0,AFL,2024-07-31,,,,Yes
48871,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLR0007791,2033-02-15,465253.0,AFL,2024-07-31,,,,Yes
48872,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLR0007791,2033-03-15,514507.0,AFL,2024-07-31,,,,Yes
48873,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLR0007791,2033-04-15,473991.0,AFL,2024-07-31,,,,Yes
48874,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0007591,2029-03-31,31900001.0,AFL,2024-07-31,,,,Yes
48875,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0007591,2029-06-30,31900001.0,AFL,2024-07-31,,,,Yes
48876,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0007591,2029-09-30,31900001.0,AFL,2024-07-31,,,,Yes
48877,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0007591,2029-12-31,31900001.0,AFL,2024-07-31,,,,Yes
48878,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0007591,2030-03-31,31900001.0,AFL,2024-07-31,,,,Yes
48879,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0004917,2035-07-15,954658.0,AFL,2024-07-31,,,,Yes
48880,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0004917,2035-08-15,962417.0,AFL,2024-07-31,,,,Yes
48881,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0004917,2035-09-15,970237.0,AFL,2024-07-31,,,,Yes
48882,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0004917,2035-10-15,978119.0,AFL,2024-07-31,,,,Yes
48883,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0004917,2035-11-15,986066.0,AFL,2024-07-31,,,,Yes
48884,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0004917,2035-12-15,994079.0,AFL,2024-07-31,,,,Yes
48885,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0004917,2036-01-15,1002156.0,AFL,2024-07-31,,,,Yes
48886,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0004917,2036-02-15,1010296.0,AFL,2024-07-31,,,,Yes
48887,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0004917,2036-03-15,1018505.0,AFL,2024-07-31,,,,Yes
48888,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0004917,2036-04-15,1026779.0,AFL,2024-07-31,,,,Yes
48889,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0004917,2036-05-15,1035125.0,AFL,2024-07-31,,,,Yes
48890,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0004917,2036-06-15,1043535.0,AFL,2024-07-31,,,,Yes
48891,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0004917,2036-07-15,1052012.0,AFL,2024-07-31,,,,Yes
48892,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0004917,2036-08-15,1060561.0,AFL,2024-07-31,,,,Yes
48893,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005795,2024-08-31,17821429.0,AFL,2024-07-31,,,,Yes
48894,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005795,2024-11-30,17821429.0,AFL,2024-07-31,,,,Yes
48895,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005795,2025-02-28,17821429.0,AFL,2024-07-31,,,,Yes
48896,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0007030,2029-05-05,218800.0,AFL,2024-07-31,,,,Yes
48897,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002750,2024-08-15,136601.0,AFL,2024-07-31,,,,Yes
48898,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002750,2024-09-15,137877.0,AFL,2024-07-31,,,,Yes
48899,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002750,2024-10-15,147475.0,AFL,2024-07-31,,,,Yes
48900,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002750,2024-11-15,140543.0,AFL,2024-07-31,,,,Yes
48901,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002750,2024-12-15,150079.0,AFL,2024-07-31,,,,Yes
48902,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002750,2025-01-15,143258.0,AFL,2024-07-31,,,,Yes
48903,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002750,2025-02-15,144596.0,AFL,2024-07-31,,,,Yes
48904,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002750,2025-03-15,170220.0,AFL,2024-07-31,,,,Yes
48905,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002750,2025-04-15,147538.0,AFL,2024-07-31,,,,Yes
48906,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002750,2025-05-15,156911.0,AFL,2024-07-31,,,,Yes
48907,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002750,2025-06-15,150382.0,AFL,2024-07-31,,,,Yes
48908,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0002750,2025-07-15,159689.0,AFL,2024-07-31,,,,Yes
48909,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLR0007791,2037-10-15,774531.0,AFL,2024-07-31,,,,Yes
48910,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLR0007791,2037-11-15,776073.0,AFL,2024-07-31,,,,Yes
48911,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLR0007791,2037-12-15,787913.0,AFL,2024-07-31,,,,Yes
48912,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLR0007791,2038-01-15,790021.0,AFL,2024-07-31,,,,Yes
48913,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLR0007791,2038-02-15,797066.0,AFL,2024-07-31,,,,Yes
48914,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLR0007791,2038-03-15,816881.0,AFL,2024-07-31,,,,Yes
48915,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLR0007791,2038-04-15,811459.0,AFL,2024-07-31,,,,Yes
48916,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLR0007791,2038-05-15,822462.0,AFL,2024-07-31,,,,Yes
48917,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLR0007791,2038-06-15,826030.0,AFL,2024-07-31,,,,Yes
48918,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005956,2033-12-31,729576.0,AFL,2024-07-31,,,,Yes
48919,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005956,2034-01-31,720362.0,AFL,2024-07-31,,,,Yes
48920,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005956,2034-02-28,726479.0,AFL,2024-07-31,,,,Yes
48921,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005956,2034-03-31,777095.0,AFL,2024-07-31,,,,Yes
48922,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005956,2034-04-30,739250.0,AFL,2024-07-31,,,,Yes
48923,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0007990,2031-02-15,50123.0,AFL,2024-07-31,,,,Yes
48924,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0007990,2031-03-15,52858.0,AFL,2024-07-31,,,,Yes
48925,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0007990,2031-04-15,51042.0,AFL,2024-07-31,,,,Yes
48926,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0007990,2031-05-15,52230.0,AFL,2024-07-31,,,,Yes
48927,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2025-04-15,661121.0,AFL,2024-07-31,,,,Yes
48928,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0007990,2031-06-15,51963.0,AFL,2024-07-31,,,,Yes
48929,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0007990,2031-07-15,53129.0,AFL,2024-07-31,,,,Yes
48930,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2025-05-15,690757.0,AFL,2024-07-31,,,,Yes
48931,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2025-06-15,673177.0,AFL,2024-07-31,,,,Yes
48932,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2025-07-15,702528.0,AFL,2024-07-31,,,,Yes
48933,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2025-08-15,685445.0,AFL,2024-07-31,,,,Yes
48934,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2025-09-15,691558.0,AFL,2024-07-31,,,,Yes
48935,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2025-10-15,720475.0,AFL,2024-07-31,,,,Yes
48936,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2025-11-15,704150.0,AFL,2024-07-31,,,,Yes
48937,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2025-12-15,732769.0,AFL,2024-07-31,,,,Yes
48938,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2026-01-15,716964.0,AFL,2024-07-31,,,,Yes
48939,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2026-02-15,723358.0,AFL,2024-07-31,,,,Yes
48940,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2026-03-15,794953.0,AFL,2024-07-31,,,,Yes
48941,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2026-04-15,736898.0,AFL,2024-07-31,,,,Yes
48942,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2026-05-15,764743.0,AFL,2024-07-31,,,,Yes
48943,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2026-06-15,750289.0,AFL,2024-07-31,,,,Yes
48944,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2026-07-15,777818.0,AFL,2024-07-31,,,,Yes
48945,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2026-08-15,763916.0,AFL,2024-07-31,,,,Yes
48946,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2026-09-15,770729.0,AFL,2024-07-31,,,,Yes
48947,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2026-10-15,797775.0,AFL,2024-07-31,,,,Yes
48948,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2026-11-15,784716.0,AFL,2024-07-31,,,,Yes
48949,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2026-12-15,811432.0,AFL,2024-07-31,,,,Yes
48950,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2027-01-15,798951.0,AFL,2024-07-31,,,,Yes
48951,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPRE0008286,2027-10-31,100000.0,AFL,2024-07-31,,,,Yes
48952,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPRE0008286,2028-01-31,100000.0,AFL,2024-07-31,,,,Yes
48953,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPRE0008286,2028-04-30,100000.0,AFL,2024-07-31,,,,Yes
48954,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPRE0008286,2028-07-31,100000.0,AFL,2024-07-31,,,,Yes
48955,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0005795,2026-08-31,17821429.0,AFL,2024-07-31,,,,Yes
48956,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0002990,2025-03-31,22750000.0,AFL,2024-07-31,,,,Yes
48957,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPCO0002990,2025-06-30,22750000.0,AFL,2024-07-31,,,,Yes
48958,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2030-04-15,1133058.0,AFL,2024-07-31,,,,Yes
48959,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2030-05-15,1151544.0,AFL,2024-07-31,,,,Yes
48960,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2030-06-15,1153432.0,AFL,2024-07-31,,,,Yes
48961,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2030-07-15,1171436.0,AFL,2024-07-31,,,,Yes
48962,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2030-08-15,1174165.0,AFL,2024-07-31,,,,Yes
48963,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2030-09-15,1184636.0,AFL,2024-07-31,,,,Yes
48964,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2030-10-15,1201903.0,AFL,2024-07-31,,,,Yes
48965,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2030-11-15,1205919.0,AFL,2024-07-31,,,,Yes
48966,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2030-12-15,1222682.0,AFL,2024-07-31,,,,Yes
48967,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2031-01-15,1227576.0,AFL,2024-07-31,,,,Yes
48968,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2031-02-15,1238524.0,AFL,2024-07-31,,,,Yes
48969,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2031-03-15,1264414.0,AFL,2024-07-31,,,,Yes
48970,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2031-04-15,1260844.0,AFL,2024-07-31,,,,Yes
48971,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2031-05-15,1276310.0,AFL,2024-07-31,,,,Yes
48972,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2031-06-15,1283470.0,AFL,2024-07-31,,,,Yes
48973,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2031-07-15,1298402.0,AFL,2024-07-31,,,,Yes
48974,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2031-08-15,1306495.0,AFL,2024-07-31,,,,Yes
48975,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2031-09-15,1318146.0,AFL,2024-07-31,,,,Yes
48976,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2031-10-15,1332258.0,AFL,2024-07-31,,,,Yes
48977,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2031-11-15,1341782.0,AFL,2024-07-31,,,,Yes
48978,anil.antarescentral,anil.antarescentral,2025-01-21 12:41:56,2025-01-21 12:41:56,,,SPLA0001345,2031-12-15,1355335.0,AFL,2024-07-31,,,,Yes
